-120,-119.75,-119.5,-119.25,-119,-118.75,-118.5,-118.25,-118,-117.75,-117.5,-117.25,-117,-116.75,-116.5,-116.25,-116,-115.75,-115.5,-115.25,-115,-114.75,-114.5,-114.25,-114,-113.75,-113.5,-113.25,-113,-112.75,-112.5,-112.25,-112,-111.75,-111.5,-111.25,-111,-110.75,-110.5,-110.25,-110,-109.75,-109.5,-109.25,-109,-108.75,-108.5,-108.25,-108,-107.75,-107.5,-107.25,-107,-106.75,-106.5,-106.25,-106,-105.75,-105.5,-105.25,-105,-104.75,-104.5,-104.25,-104,-103.75,-103.5,-103.25,-103,-102.75,-102.5,-102.25,-102,-101.75,-101.5,-101.25,-101,-100.75,-100.5,-100.25,-100,-99.75,-99.5,-99.25,-99,-98.75,-98.5,-98.25,-98,-97.75,-97.5,-97.25,-97,-96.75,-96.5,-96.25,-96,-95.75,-95.5,-95.25,-95,-94.75,-94.5,-94.25,-94,-93.75,-93.5,-93.25,-93,-92.75,-92.5,-92.25,-92,-91.75,-91.5,-91.25,-91,-90.75,-90.5,-90.25,-90,-89.75,-89.5,-89.25,-89,-88.75,-88.5,-88.25,-88,-87.75,-87.5,-87.25,-87,-86.75,-86.5,-86.25,-86,-85.75,-85.5,-85.25,-85,-84.75,-84.5,-84.25,-84,-83.75,-83.5,-83.25,-83,-82.75,-82.5,-82.25,-82,-81.75,-81.5,-81.25,-81,-80.75,-80.5,-80.25,-80,-79.75,-79.5,-79.25,-79,-78.75,-78.5,-78.25,-78,-77.75,-77.5,-77.25,-77,-76.75,-76.5,-76.25,-76,-75.75,-75.5,-75.25,-75,-74.75,-74.5,-74.25,-74,-73.75,-73.5,-73.25,-73,-72.75,-72.5,-72.25,-72,-71.75,-71.5,-71.25,-71,-70.75,-70.5,-70.25,-70,-69.75,-69.5,-69.25,-69,-68.75,-68.5,-68.25,-68,-67.75,-67.5,-67.25,-67,-66.75,-66.5,-66.25,-66,-65.75,-65.5,-65.25,-65,-64.75,-64.5,-64.25,-64,-63.75,-63.5,-63.25,-63,-62.75,-62.5,-62.25,-62,-61.75,-61.5,-61.25,-61,-60.75,-60.5,-60.25,-60,-59.75,-59.5,-59.25,-59,-58.75,-58.5,-58.25,-58,-57.75,-57.5,-57.25,-57,-56.75,-56.5,-56.25,-56,-55.75,-55.5,-55.25,-55,-54.75,-54.5,-54.25,-54,-53.75,-53.5,-53.25,-53,-52.75,-52.5,-52.25,-52,-51.75,-51.5,-51.25,-51,-50.75,-50.5,-50.25,-50,-49.75,-49.5,-49.25,-49,-48.75,-48.5,-48.25,-48,-47.75,-47.5,-47.25,-47,-46.75,-46.5,-46.25,-46,-45.75,-45.5,-45.25,-45,-44.75,-44.5,-44.25,-44,-43.75,-43.5,-43.25,-43,-42.75,-42.5,-42.25,-42,-41.75,-41.5,-41.25,-41,-40.75,-40.5,-40.25,-40,-39.75,-39.5,-39.25,-39,-38.75,-38.5,-38.25,-38,-37.75,-37.5,-37.25,-37,-36.75,-36.5,-36.25,-36,-35.75,-35.5,-35.25,-35,-34.75,-34.5,-34.25,-34,-33.75,-33.5,-33.25,-33,-32.75,-32.5,-32.25,-32,-31.75,-31.5,-31.25,-31,-30.75,-30.5,-30.25,-30,-29.75,-29.5,-29.25,-29,-28.75,-28.5,-28.25,-28,-27.75,-27.5,-27.25,-27,-26.75,-26.5,-26.25,-26,-25.75,-25.5,-25.25,-25,-24.75,-24.5,-24.25,-24,-23.75,-23.5,-23.25,-23,-22.75,-22.5,-22.25,-22,-21.75,-21.5,-21.25,-21,-20.75,-20.5,-20.25,-20,-19.75,-19.5,-19.25,-19,-18.75,-18.5,-18.25,-18,-17.75,-17.5,-17.25,-17,-16.75,-16.5,-16.25,-16,-15.75,-15.5,-15.25,-15,-14.75,-14.5,-14.25,-14,-13.75,-13.5,-13.25,-13,-12.75,-12.5,-12.25,-12,-11.75,-11.5,-11.25,-11,-10.75,-10.5,-10.25,-10,-9.75,-9.5,-9.25,-9,-8.75,-8.5,-8.25,-8,-7.75,-7.5,-7.25,-7,-6.75,-6.5,-6.25,-6,-5.75,-5.5,-5.25,-5,-4.75,-4.5,-4.25,-4,-3.75,-3.5,-3.25,-3,-2.75,-2.5,-2.25,-2,-1.75,-1.5,-1.25,-1,-0.75,-0.5,-0.25,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20
0.45504,0.4546,0.45578,0.45354,0.45292,0.45375,0.45691,0.4575,0.45732,0.45884,0.46103,0.45941,0.45913,0.4606,0.46367,0.46078,0.46566,0.46288,0.46787,0.46767,0.46728,0.46816,0.46775,0.47008,0.47327,0.4753,0.47731,0.4773,0.48124,0.48111,0.48315,0.4854,0.48559,0.48878,0.49228,0.49206,0.49338,0.49835,0.5055,0.50783,0.50937,0.51339,0.51574,0.52261,0.52537,0.52801,0.52977,0.53362,0.54079,0.54604,0.54974,0.555,0.5631,0.56691,0.57046,0.57957,0.58303,0.59005,0.59706,0.60397,0.60916,0.61451,0.6216,0.62641,0.63749,0.64315,0.65069,0.65427,0.66583,0.67439,0.68313,0.68751,0.6971,0.70767,0.71449,0.72439,0.73359,0.73763,0.74811,0.76047,0.76553,0.77605,0.78324,0.79063,0.80163,0.81134,0.8194,0.826,0.83525,0.84566,0.85083,0.86246,0.87182,0.88054,0.89195,0.89962,0.91056,0.91858,0.92638,0.93544,0.9448,0.9518,0.96323,0.97198,0.97947,0.99037,0.99996,1.0098,1.0202,1.0281,1.0357,1.0457,1.0551,1.0647,1.0731,1.082,1.0909,1.1024,1.1119,1.1203,1.1302,1.1398,1.1484,1.157,1.1655,1.1757,1.1837,1.1919,1.2,1.209,1.2188,1.2263,1.2348,1.2421,1.2508,1.2593,1.2666,1.2759,1.282,1.2921,1.2987,1.3067,1.314,1.3239,1.3312,1.3373,1.3458,1.3532,1.3612,1.3689,1.3768,1.3842,1.3926,1.3999,1.4075,1.4154,1.4224,1.4323,1.4405,1.4481,1.456,1.4642,1.4721,1.4798,1.4886,1.4951,1.5036,1.5117,1.5198,1.5283,1.5364,1.5448,1.553,1.5613,1.57,1.5785,1.5869,1.5958,1.6044,1.6123,1.6215,1.6292,1.6391,1.6466,1.6562,1.6642,1.6722,1.6815,1.6895,1.699,1.7072,1.7156,1.7249,1.7332,1.7415,1.7504,1.7586,1.7693,1.7779,1.7856,1.794,1.8022,1.8108,1.8191,1.8268,1.8349,1.843,1.851,1.8586,1.8665,1.8746,1.8827,1.8899,1.8978,1.9053,1.9131,1.9211,1.929,1.9364,1.944,1.9508,1.9592,1.9658,1.9745,1.9813,1.9895,1.9963,2.0042,2.0115,2.019,2.026,2.0342,2.0415,2.049,2.0571,2.0645,2.0728,2.0823,2.0906,2.0977,2.1057,2.1138,2.1218,2.1293,2.1376,2.1459,2.154,2.1617,2.1701,2.1786,2.187,2.195,2.2036,2.2123,2.2204,2.2287,2.237,2.2457,2.2546,2.2635,2.2711,2.2808,2.2885,2.2981,2.3064,2.3139,2.3234,2.3312,2.3399,2.3482,2.3563,2.3646,2.3734,2.3814,2.3895,2.3982,2.4056,2.4156,2.4241,2.4322,2.4403,2.4485,2.4566,2.4648,2.473,2.4803,2.4883,2.4963,2.5042,2.5115,2.5194,2.5273,2.5347,2.5427,2.5506,2.558,2.5659,2.5738,2.5818,2.5886,2.5971,2.6038,2.6124,2.6194,2.6268,2.6355,2.6423,2.6505,2.658,2.6656,2.674,2.6816,2.6894,2.6977,2.7055,2.7132,2.7217,2.7305,2.7402,2.7477,2.7558,2.7642,2.7725,2.7809,2.7887,2.7971,2.8057,2.8143,2.8229,2.8311,2.8397,2.8485,2.8566,2.8654,2.8741,2.8822,2.891,2.8999,2.908,2.9168,2.9256,2.9331,2.9426,2.9501,2.9595,2.967,2.975,2.9844,2.9919,3.0005,3.0085,3.0169,3.0255,3.0334,3.0414,3.0485,3.0576,3.0669,3.0749,3.0831,3.0911,3.099,3.107,3.1151,3.1233,3.1315,3.1396,3.1471,3.1552,3.1633,3.1708,3.1783,3.187,3.1951,3.2026,3.2107,3.2182,3.2263,3.2341,3.2424,3.2493,3.258,3.265,3.2738,3.2815,3.2884,3.2973,3.3042,3.3121,3.3202,3.3281,3.3365,3.3441,3.3518,3.3603,3.3681,3.376,3.3854,3.3932,3.4011,3.4096,3.4179,3.4262,3.4345,3.4429,3.4514,3.4594,3.4677,3.4761,3.4844,3.4924,3.501,3.5095,3.5174,3.5259,3.5343,3.5417,3.5503,3.5589,3.5657,3.575,3.5836,3.5915,3.5997,3.6069,3.6148,3.6242,3.6312,3.64,3.6477,3.6558,3.6643,3.672,3.6791,3.6869,3.6952,3.7028,3.711,3.7195,3.7283,3.7364,3.7446,3.7528,3.7608,3.7684,3.7766,3.7848,3.7929,3.8004,3.8087,3.8169,3.8244,3.8324,3.8407,3.8485,3.8566,3.8648,3.8725,3.8807,3.889,3.8955,3.9046,3.9129,3.9198,3.9275,3.9364,3.943,3.952,3.9588,3.9665,3.9745,3.9818,3.989,3.997,4.0045,4.012,4.0204,4.0282,4.0367,4.0446,4.0526,4.0601,4.0683,4.0757,4.0837,4.0911,4.098,4.1068,4.1139,4.1216,4.13,4.1377,4.1454,4.1539,4.1616,4.1696,4.1782,4.1858,4.1938,4.2032,4.2113,4.2241,4.2324,4.2406,4.2488,4.2572,4.2655,4.2739,4.2824,4.2908,4.2993,4.3077,4.3163,4.3249,4.3328,4.3415,4.3501,4.3588,4.3675,4.3762,4.3842,4.3929,4.4017,4.4102,4.4183,4.427,4.4357,4.4427,4.452,4.4598,4.4676,4.4751,4.484,4.4927,4.5005,4.5065,4.5135,4.5198,4.5254,4.5316,4.5364,4.5404,4.5443,4.5481,4.5513,4.5537,4.5538,4.5516,4.548,4.5442,4.5393,4.5343,4.529,4.5229,4.5166,4.5102,4.5035,4.4977,4.4911,4.4853,4.48
