-108.75,0.48262,0.48197,0.48047,0.48016,0.56395,0.48147,0.47818,0.47929,0.48084
-108.5,0.47902,0.48143,0.47957,0.48034,0.56723,0.48003,0.4794,0.4791,0.48137
-108.25,0.4814,0.47829,0.47971,0.47876,0.572,0.47931,0.47643,0.47676,0.47975
-108,0.48108,0.47824,0.48087,0.47917,0.57875,0.48017,0.47877,0.48062,0.48166
-107.75,0.4781,0.48016,0.4788,0.4777,0.59032,0.47904,0.47547,0.48075,0.47993
-107.5,0.47942,0.47926,0.48088,0.47902,0.59339,0.47983,0.4779,0.47992,0.47994
-107.25,0.47908,0.47836,0.4783,0.48057,0.59476,0.48191,0.47863,0.48048,0.47732
-107,0.47824,0.48018,0.48347,0.47637,0.60274,0.48007,0.47332,0.48106,0.4804
-106.75,0.47933,0.47767,0.48315,0.47885,0.60777,0.4812,0.47621,0.48185,0.47999
-106.5,0.4803,0.47971,0.48294,0.47544,0.61748,0.47701,0.47732,0.47938,0.47962
-106.25,0.47742,0.4801,0.4816,0.47942,0.62124,0.47983,0.47892,0.48284,0.48094
-106,0.48279,0.4799,0.48321,0.47646,0.63106,0.48094,0.47954,0.48251,0.47819
-105.75,0.47963,0.48267,0.48411,0.47715,0.63577,0.47773,0.47581,0.48096,0.47862
-105.5,0.47768,0.48195,0.48305,0.48068,0.64144,0.47876,0.47845,0.4823,0.48011
-105.25,0.47908,0.47939,0.48433,0.475,0.65153,0.4815,0.48005,0.48003,0.4815
-105,0.47751,0.48307,0.48216,0.47965,0.65729,0.48445,0.47448,0.48061,0.48378
-104.75,0.48137,0.482,0.48252,0.48003,0.66666,0.47824,0.47714,0.4827,0.47879
-104.5,0.47993,0.48132,0.48247,0.47785,0.67202,0.47989,0.47701,0.48056,0.47827
-104.25,0.47901,0.48189,0.48411,0.47606,0.68029,0.48043,0.47519,0.47962,0.48005
-104,0.47856,0.48379,0.48398,0.48003,0.6905,0.47941,0.47736,0.48265,0.48176
-103.75,0.48167,0.48502,0.48273,0.47647,0.69805,0.48136,0.47569,0.48214,0.47904
-103.5,0.48387,0.4828,0.4834,0.4789,0.70429,0.47966,0.47742,0.47915,0.48109
-103.25,0.48016,0.48147,0.48524,0.47811,0.71426,0.47751,0.47692,0.48449,0.4803
-103,0.48055,0.48494,0.48413,0.47832,0.71902,0.48052,0.47639,0.47693,0.48199
-102.75,0.48132,0.48397,0.4809,0.47787,0.72982,0.47873,0.47565,0.47891,0.47746
-102.5,0.48045,0.48195,0.48543,0.48063,0.73815,0.4818,0.47831,0.48148,0.47842
-102.25,0.47928,0.481,0.48591,0.48022,0.74961,0.4836,0.47725,0.4796,0.4777
-102,0.4806,0.48445,0.48593,0.47565,0.75398,0.47662,0.47605,0.47611,0.48264
-101.75,0.47958,0.48448,0.48615,0.47651,0.76171,0.47822,0.47593,0.48133,0.48195
-101.5,0.48231,0.48373,0.48613,0.47795,0.77333,0.47925,0.47775,0.47818,0.48044
-101.25,0.47903,0.4859,0.48649,0.48031,0.78114,0.47921,0.47595,0.47825,0.48208
-101,0.47947,0.48465,0.48671,0.47815,0.78754,0.48543,0.47568,0.48318,0.47729
-100.75,0.48002,0.48598,0.48831,0.47739,0.79635,0.48124,0.47577,0.48152,0.47912
-100.5,0.48011,0.48458,0.48816,0.48016,0.8043,0.4806,0.47803,0.48208,0.4809
-100.25,0.4805,0.48695,0.4866,0.47714,0.81521,0.47883,0.47764,0.48234,0.47877
-100,0.48131,0.4845,0.48783,0.47529,0.82368,0.47786,0.47699,0.47821,0.47795
-99.75,0.48045,0.48614,0.48984,0.4755,0.83444,0.47706,0.47687,0.47483,0.4778
-99.5,0.47884,0.48801,0.48845,0.47914,0.84045,0.47872,0.47693,0.47931,0.47739
-99.25,0.4797,0.48884,0.49072,0.47839,0.84826,0.47696,0.47745,0.48178,0.47822
-99,0.48291,0.48632,0.49102,0.48049,0.86099,0.47762,0.47834,0.48277,0.47763
-98.75,0.48091,0.48736,0.49224,0.47923,0.86826,0.48084,0.47834,0.48063,0.47823
-98.5,0.48414,0.48857,0.49122,0.47883,0.87809,0.47657,0.47603,0.48005,0.48199
-98.25,0.4825,0.49149,0.49072,0.47957,0.88746,0.48153,0.47902,0.48172,0.48401
-98,0.47824,0.49017,0.49347,0.47759,0.89702,0.47804,0.47671,0.48088,0.4784
-97.75,0.48047,0.48881,0.4975,0.47639,0.91298,0.47778,0.48035,0.47896,0.48331
-97.5,0.48226,0.49429,0.49471,0.4793,0.91838,0.47989,0.47752,0.4822,0.47855
-97.25,0.47987,0.49097,0.49485,0.47977,0.93193,0.47762,0.47679,0.48163,0.47917
-97,0.48425,0.49525,0.49889,0.47516,0.9395,0.4819,0.48095,0.48029,0.47758
-96.75,0.48116,0.49349,0.49853,0.47739,0.95015,0.47933,0.47693,0.47817,0.48077
-96.5,0.48031,0.4919,0.50176,0.47704,0.96095,0.47906,0.48298,0.47804,0.4791
-96.25,0.47972,0.49192,0.50366,0.47957,0.97032,0.4792,0.47905,0.48094,0.48238
-96,0.47989,0.49811,0.50244,0.48076,0.97962,0.48076,0.47776,0.48126,0.48275
-95.75,0.48151,0.49906,0.50346,0.47918,0.98951,0.47691,0.47959,0.48086,0.4813
-95.5,0.48225,0.50351,0.50677,0.4747,0.99778,0.47838,0.48012,0.48101,0.48168
-95.25,0.48075,0.50045,0.50723,0.47759,1.0096,0.48063,0.47657,0.47864,0.47983
-95,0.4793,0.50112,0.50703,0.47825,1.0186,0.47873,0.47518,0.48241,0.48112
-94.75,0.48392,0.50374,0.51044,0.47746,1.0275,0.48056,0.47389,0.48149,0.4808
-94.5,0.48057,0.50399,0.5125,0.47841,1.0366,0.48154,0.4719,0.48068,0.48097
-94.25,0.48049,0.50718,0.51366,0.4761,1.0475,0.47961,0.48161,0.4831,0.48149
-94,0.48087,0.5076,0.51364,0.47746,1.0572,0.47928,0.47951,0.47855,0.48004
-93.75,0.47847,0.5103,0.51498,0.48012,1.0656,0.47897,0.47792,0.47924,0.47858
-93.5,0.47755,0.51143,0.51513,0.48029,1.0755,0.48066,0.48003,0.47977,0.47875
-93.25,0.4806,0.51532,0.52034,0.47742,1.0844,0.48065,0.47652,0.47989,0.48098
-93,0.479,0.51361,0.52234,0.47659,1.0945,0.47913,0.48027,0.47978,0.47824
-92.75,0.48042,0.51628,0.52324,0.47747,1.1035,0.47701,0.47608,0.4776,0.48065
-92.5,0.48101,0.51948,0.52652,0.47577,1.111,0.47936,0.47465,0.47962,0.48001
-92.25,0.48086,0.52009,0.5288,0.47671,1.1225,0.48291,0.47487,0.48034,0.4826
-92,0.47887,0.52379,0.53003,0.47688,1.13,0.48044,0.47634,0.48012,0.48093
-91.75,0.4811,0.5259,0.53346,0.47873,1.1394,0.4799,0.4773,0.48146,0.4824
-91.5,0.4831,0.53025,0.53563,0.47975,1.1489,0.48034,0.47632,0.47993,0.48083
-91.25,0.4833,0.53229,0.53995,0.47803,1.1571,0.47951,0.4763,0.48126,0.47919
-91,0.48296,0.53548,0.54174,0.48092,1.1661,0.48097,0.48038,0.47817,0.48363
-90.75,0.4807,0.53682,0.54539,0.47629,1.1747,0.47882,0.48339,0.47844,0.48162
-90.5,0.48324,0.54311,0.54714,0.47914,1.1827,0.47805,0.47915,0.477,0.48088
-90.25,0.48051,0.54875,0.54907,0.47753,1.1926,0.47923,0.47952,0.47984,0.47977
-90,0.47782,0.55087,0.55247,0.47836,1.2003,0.47845,0.47832,0.48137,0.4832
-89.75,0.48254,0.55421,0.55696,0.47855,1.2089,0.4794,0.48079,0.47867,0.48022
-89.5,0.48386,0.55829,0.55701,0.47825,1.2172,0.48112,0.47704,0.47987,0.48249
-89.25,0.4825,0.56469,0.56186,0.4761,1.225,0.48426,0.48065,0.48076,0.481
-89,0.48234,0.5678,0.56705,0.47518,1.2332,0.47939,0.47812,0.48162,0.4824
-88.75,0.48133,0.57393,0.5692,0.47934,1.2415,0.47953,0.4782,0.47777,0.48187
-88.5,0.48303,0.57686,0.57055,0.48053,1.2494,0.47865,0.47678,0.48057,0.48322
-88.25,0.48254,0.58424,0.57384,0.47826,1.2578,0.47935,0.48029,0.48029,0.47799
-88,0.48288,0.59011,0.57878,0.4798,1.265,0.4781,0.4795,0.48164,0.4806
-87.75,0.48315,0.6013,0.58808,0.47899,1.2815,0.47967,0.47776,0.48012,0.47886
-87.5,0.48112,0.60695,0.59175,0.47908,1.2887,0.47967,0.47883,0.48012,0.47923
-87.25,0.4813,0.61244,0.59697,0.47707,1.2974,0.48176,0.47436,0.47727,0.47825
-87,0.48481,0.62024,0.60097,0.47897,1.3054,0.47769,0.47939,0.47925,0.48037
-86.75,0.48301,0.62614,0.60564,0.48033,1.3129,0.4815,0.47859,0.47822,0.48255
-86.5,0.48275,0.63296,0.61024,0.47323,1.3221,0.47907,0.47806,0.48221,0.47977
-86.25,0.48348,0.63941,0.61555,0.47679,1.3298,0.48027,0.47975,0.48262,0.4825
-86,0.4803,0.64752,0.62066,0.47894,1.3371,0.47981,0.47891,0.47873,0.47874
-85.75,0.48375,0.65412,0.62584,0.47553,1.3456,0.48048,0.48184,0.48102,0.47897
-85.5,0.48086,0.66011,0.63221,0.47843,1.3532,0.48335,0.4815,0.47945,0.48047
-85.25,0.48333,0.66889,0.63805,0.47944,1.361,0.47804,0.4776,0.47911,0.47972
-85,0.48173,0.67634,0.64498,0.47604,1.3689,0.48286,0.48189,0.48223,0.48286
-84.75,0.48586,0.68331,0.64917,0.47926,1.3761,0.47952,0.47854,0.48004,0.48172
-84.5,0.48296,0.69156,0.65615,0.47857,1.3841,0.47624,0.48304,0.48102,0.48135
-84.25,0.48352,0.69884,0.66164,0.47874,1.3925,0.48278,0.48009,0.4793,0.48093
-84,0.48529,0.70684,0.66825,0.48207,1.3996,0.48008,0.47579,0.48235,0.47783
-83.75,0.48597,0.71543,0.67393,0.47819,1.4077,0.48013,0.47997,0.48203,0.48056
-83.5,0.48514,0.7237,0.68153,0.47688,1.4153,0.48085,0.47878,0.47829,0.47772
-83.25,0.48858,0.73068,0.68761,0.47961,1.4236,0.48139,0.47396,0.47748,0.48052
-83,0.4865,0.73834,0.69535,0.48148,1.4308,0.48182,0.47998,0.4798,0.47651
-82.75,0.48725,0.74729,0.70249,0.47582,1.4391,0.47825,0.47666,0.47999,0.4815
-82.5,0.49083,0.7548,0.7091,0.4766,1.4465,0.47986,0.48053,0.47958,0.47896
-82.25,0.48813,0.76338,0.71603,0.4794,1.4543,0.47966,0.48373,0.47609,0.47985
-82,0.48668,0.77094,0.7234,0.47813,1.4622,0.47956,0.48287,0.47825,0.48011
-81.75,0.49003,0.77914,0.73049,0.48027,1.4704,0.48009,0.48113,0.47901,0.48316
-81.5,0.48926,0.78751,0.73821,0.47834,1.4779,0.48201,0.48327,0.47964,0.47886
-81.25,0.49082,0.79558,0.74553,0.47897,1.4859,0.48057,0.48442,0.4807,0.48237
-81,0.48908,0.80406,0.75298,0.47986,1.4925,0.48205,0.48372,0.47715,0.48333
-80.75,0.49239,0.81349,0.76102,0.47804,1.5012,0.48031,0.48694,0.48006,0.47854
-80.5,0.49772,0.82172,0.76806,0.47965,1.5095,0.48077,0.48514,0.48131,0.48206
-80.25,0.4931,0.83013,0.775,0.48105,1.517,0.48179,0.48349,0.48099,0.48101
-80,0.49595,0.83956,0.78338,0.47864,1.5248,0.48156,0.48106,0.47838,0.4824
-79.75,0.49534,0.84762,0.79106,0.48052,1.533,0.48026,0.4817,0.48048,0.48639
-79.5,0.49641,0.85661,0.7987,0.47994,1.5412,0.47589,0.48348,0.48325,0.47865
-79.25,0.49636,0.866,0.80665,0.48047,1.5487,0.48059,0.48686,0.48011,0.48336
-79,0.49776,0.87405,0.81461,0.48284,1.5566,0.47901,0.48378,0.48108,0.47724
-78.75,0.49949,0.88447,0.82181,0.47973,1.5645,0.48053,0.48112,0.47879,0.48318
-78.5,0.49797,0.8938,0.82925,0.48018,1.5724,0.4819,0.48458,0.47766,0.47914
-78.25,0.50012,0.90265,0.83727,0.47962,1.5803,0.47998,0.48554,0.47722,0.48048
-78,0.49886,0.9119,0.84528,0.47857,1.5885,0.47976,0.48326,0.48061,0.48032
-77.75,0.50548,0.93096,0.86073,0.4819,1.6034,0.47575,0.4837,0.48052,0.4826
-77.5,0.50679,0.93963,0.86927,0.47943,1.6115,0.48317,0.48382,0.481,0.4794
-77.25,0.51145,0.94874,0.87741,0.47992,1.621,0.48217,0.48534,0.47685,0.48099
-77,0.51248,0.95804,0.88601,0.48013,1.6293,0.48127,0.48574,0.4809,0.47832
-76.75,0.51263,0.96709,0.89375,0.47948,1.638,0.48155,0.48519,0.47805,0.47839
-76.5,0.51673,0.97658,0.90225,0.48174,1.6466,0.48111,0.48375,0.4798,0.48166
-76.25,0.5179,0.98592,0.91107,0.48339,1.656,0.48108,0.48388,0.48079,0.47817
-76,0.51971,0.99504,0.91962,0.48107,1.6649,0.48057,0.48463,0.48322,0.48186
-75.75,0.52425,1.0047,0.92805,0.48494,1.6736,0.48083,0.48607,0.48028,0.4786
-75.5,0.52535,1.0138,0.93673,0.48277,1.6823,0.48108,0.4863,0.4816,0.48024
-75.25,0.53085,1.0229,0.94573,0.47894,1.6911,0.48116,0.4882,0.48267,0.4816
-75,0.53359,1.0322,0.9544,0.48237,1.6995,0.4815,0.4889,0.48128,0.48125
-74.75,0.53557,1.0418,0.9631,0.48047,1.7081,0.48055,0.48612,0.47888,0.48007
-74.5,0.53902,1.0504,0.97207,0.48149,1.7169,0.48114,0.48908,0.48364,0.48072
-74.25,0.54201,1.0597,0.98072,0.48034,1.7257,0.47982,0.48583,0.47838,0.4804
-74,0.54808,1.0691,0.98955,0.48589,1.7337,0.48266,0.48732,0.48047,0.47933
-73.75,0.55344,1.0781,0.9984,0.48233,1.7424,0.47744,0.48983,0.4814,0.48103
-73.5,0.55619,1.0872,1.0071,0.48313,1.7508,0.48049,0.48604,0.47958,0.48056
-73.25,0.56,1.0962,1.0162,0.48188,1.7592,0.47906,0.48999,0.48141,0.48057
-73,0.56676,1.1055,1.0247,0.48497,1.7675,0.47734,0.48638,0.47967,0.47971
-72.75,0.57162,1.1144,1.0338,0.48374,1.7756,0.48292,0.48881,0.47998,0.48177
-72.5,0.57821,1.1232,1.0426,0.48472,1.7842,0.48045,0.48873,0.48252,0.47962
-72.25,0.58185,1.1318,1.0513,0.48296,1.7923,0.47816,0.4944,0.47901,0.47871
-72,0.58881,1.1405,1.0598,0.48804,1.8003,0.47854,0.49666,0.47975,0.47958
-71.75,0.59445,1.149,1.0684,0.48604,1.8086,0.48072,0.4988,0.47952,0.48014
-71.5,0.60133,1.1573,1.0771,0.48929,1.8164,0.48018,0.49866,0.48108,0.48217
-71.25,0.60764,1.1658,1.0858,0.48581,1.8242,0.48208,0.49898,0.48062,0.48165
-71,0.61516,1.1746,1.0942,0.48695,1.8321,0.48011,0.49712,0.47869,0.482
-70.75,0.62351,1.1834,1.1029,0.48871,1.8401,0.47921,0.49986,0.48086,0.47899
-70.5,0.62998,1.1921,1.1111,0.48661,1.8479,0.47993,0.50088,0.48118,0.48028
-70.25,0.64056,1.2007,1.1195,0.48952,1.8555,0.47867,0.50046,0.47926,0.47821
-70,0.64517,1.2088,1.128,0.48812,1.8632,0.47886,0.50268,0.48037,0.47866
-69.75,0.65537,1.2166,1.1362,0.48982,1.8704,0.48283,0.50413,0.48108,0.47744
-69.5,0.66314,1.2241,1.1446,0.48778,1.8781,0.48256,0.50671,0.48128,0.47906
-69.25,0.67118,1.2328,1.1526,0.48999,1.8856,0.48224,0.50698,0.47707,0.47922
-69,0.68117,1.2415,1.1608,0.49227,1.8931,0.48057,0.50978,0.47809,0.47979
-68.75,0.69167,1.25,1.1688,0.4921,1.9011,0.48082,0.50825,0.48003,0.47988
-68.5,0.69477,1.2576,1.1768,0.49412,1.9086,0.48405,0.50951,0.48301,0.48178
-68.25,0.69044,1.2663,1.1845,0.49449,1.9155,0.48062,0.51178,0.48036,0.48087
-68,0.6947,1.2742,1.1924,0.49456,1.9232,0.47991,0.51419,0.47782,0.47913
-67.75,0.73203,1.2901,1.2086,0.49485,1.9375,0.48457,0.51885,0.48039,0.48256
-67.5,0.73999,1.2978,1.2162,0.49528,1.945,0.48319,0.52137,0.48196,0.48139
-67.25,0.74961,1.3052,1.2244,0.50057,1.9527,0.48488,0.52295,0.48107,0.4772
-67,0.75951,1.3128,1.2325,0.49792,1.9604,0.48603,0.52599,0.48189,0.4799
-66.75,0.76844,1.3206,1.2405,0.50281,1.968,0.48568,0.52969,0.47986,0.47963
-66.5,0.77889,1.328,1.2485,0.49995,1.9756,0.48623,0.53064,0.4785,0.47747
-66.25,0.78834,1.3357,1.2564,0.50287,1.9834,0.48225,0.53545,0.48048,0.48221
-66,0.79973,1.3434,1.2644,0.50709,1.9907,0.48295,0.53577,0.47981,0.48063
-65.75,0.81029,1.3511,1.2724,0.50854,1.9985,0.48416,0.53949,0.47861,0.48132
-65.5,0.81962,1.3586,1.2801,0.50921,2.006,0.48541,0.54344,0.48239,0.48264
-65.25,0.83104,1.3663,1.2878,0.51156,2.0136,0.48788,0.54718,0.47938,0.47997
-65,0.84198,1.3738,1.2955,0.51158,2.0211,0.48485,0.55183,0.47896,0.47817
-64.75,0.85244,1.3814,1.3032,0.51242,2.0287,0.48397,0.55478,0.47927,0.47893
-64.5,0.86226,1.3888,1.311,0.51655,2.0365,0.48498,0.55899,0.48191,0.48013
-64.25,0.87363,1.3964,1.3185,0.51786,2.0441,0.48588,0.56233,0.48203,0.48067
-64,0.88599,1.404,1.326,0.52309,2.0514,0.48834,0.56619,0.479,0.47941
-63.75,0.89665,1.4114,1.3334,0.52151,2.059,0.48479,0.57032,0.48398,0.48124
-63.5,0.9087,1.4189,1.3409,0.52471,2.0667,0.48728,0.57611,0.48263,0.48072
-63.25,0.92031,1.4265,1.3484,0.52617,2.0743,0.48738,0.57937,0.48125,0.47769
-63,0.93232,1.434,1.3561,0.53062,2.0819,0.48797,0.58376,0.48141,0.48325
-62.75,0.94308,1.4415,1.3635,0.53198,2.0896,0.49049,0.58983,0.48246,0.48389
-62.5,0.9542,1.4489,1.3709,0.53693,2.0974,0.49204,0.59423,0.48303,0.48075
-62.25,0.96526,1.4566,1.3784,0.53938,2.105,0.49092,0.59881,0.48321,0.4817
-62,0.97649,1.4643,1.3856,0.54129,2.1127,0.4912,0.60373,0.47931,0.48003
-61.75,0.98841,1.4717,1.3932,0.54616,2.1204,0.49109,0.60897,0.48281,0.47753
-61.5,1.0002,1.4795,1.4006,0.54804,2.1283,0.49345,0.61452,0.47924,0.48022
-61.25,1.0115,1.4871,1.4081,0.55148,2.1362,0.49407,0.62043,0.48203,0.4813
-61,1.023,1.4947,1.4154,0.55401,2.1439,0.49662,0.62597,0.48241,0.48299
-60.75,1.0353,1.5023,1.4229,0.5596,2.1518,0.49269,0.63205,0.48202,0.48014
-60.5,1.0466,1.5101,1.4302,0.56257,2.1598,0.49671,0.63663,0.48226,0.47978
-60.25,1.0577,1.5185,1.4376,0.5679,2.1677,0.4973,0.64358,0.48137,0.48013
-60,1.0688,1.5273,1.4451,0.56913,2.1757,0.50006,0.64905,0.4815,0.48418
-59.75,1.0798,1.5351,1.4526,0.5742,2.1837,0.49926,0.65422,0.47943,0.47732
-59.5,1.0903,1.5436,1.4601,0.57869,2.1915,0.503,0.66066,0.48279,0.48089
-59.25,1.1001,1.5518,1.4675,0.58396,2.1994,0.5016,0.66672,0.47994,0.48153
-59,1.1117,1.5603,1.475,0.58868,2.2073,0.50516,0.67216,0.4803,0.48348
-58.75,1.1216,1.569,1.4826,0.59329,2.2158,0.50567,0.67926,0.47875,0.48386
-58.5,1.1287,1.5769,1.4901,0.59793,2.2239,0.50665,0.68475,0.48041,0.483
-58.25,1.1209,1.5855,1.4977,0.60205,2.2321,0.51166,0.69075,0.47758,0.48182
-58,1.129,1.5941,1.5052,0.60836,2.2402,0.51129,0.69762,0.48208,0.4806
-57.75,1.174,1.6136,1.5205,0.61787,2.2562,0.51526,0.70908,0.4812,0.48326
-57.5,1.183,1.621,1.5285,0.62346,2.2645,0.5166,0.71527,0.47875,0.48049
-57.25,1.1922,1.6294,1.5367,0.62947,2.2732,0.51881,0.72215,0.47934,0.47887
-57,1.2013,1.6379,1.5449,0.63489,2.2815,0.51964,0.72893,0.48061,0.4796
-56.75,1.2105,1.6463,1.5532,0.64083,2.2904,0.52301,0.73609,0.48133,0.48233
-56.5,1.2194,1.6548,1.5615,0.64639,2.299,0.5239,0.74325,0.48187,0.48089
-56.25,1.229,1.6633,1.5699,0.6528,2.3077,0.52952,0.75047,0.47964,0.48177
-56,1.2385,1.6719,1.5784,0.65844,2.3158,0.53166,0.75748,0.48288,0.48127
-55.75,1.2478,1.6805,1.5868,0.66508,2.325,0.53445,0.76408,0.48195,0.47928
-55.5,1.2569,1.6889,1.5952,0.67164,2.3335,0.53823,0.77105,0.48256,0.48096
-55.25,1.2659,1.6973,1.6037,0.67772,2.3422,0.53992,0.77829,0.48092,0.47848
-55,1.2749,1.7059,1.6122,0.68513,2.3506,0.54187,0.78583,0.47531,0.48199
-54.75,1.2829,1.7142,1.6207,0.69156,2.3592,0.54673,0.79236,0.48133,0.48163
-54.5,1.2914,1.7222,1.6293,0.69752,2.3676,0.54953,0.79996,0.47879,0.48085
-54.25,1.3002,1.7307,1.6378,0.70453,2.376,0.55403,0.80694,0.48244,0.48243
-54,1.3086,1.7389,1.6464,0.71097,2.3843,0.55754,0.8142,0.47967,0.48362
-53.75,1.3171,1.7471,1.6549,0.71771,2.3927,0.56236,0.82143,0.48192,0.48061
-53.5,1.3255,1.7552,1.6634,0.72437,2.4009,0.56732,0.82904,0.48003,0.48112
-53.25,1.3334,1.7634,1.672,0.73161,2.4091,0.57069,0.83634,0.48291,0.4818
-53,1.3413,1.7718,1.6805,0.73824,2.4172,0.57507,0.84338,0.48099,0.47776
-52.75,1.349,1.7795,1.689,0.7452,2.4254,0.58023,0.85154,0.47974,0.48365
-52.5,1.3575,1.7874,1.6975,0.75182,2.4333,0.58431,0.85843,0.48229,0.48206
-52.25,1.3649,1.7956,1.7059,0.7591,2.4413,0.58914,0.86598,0.48244,0.48262
-52,1.3726,1.8032,1.7143,0.7659,2.4492,0.5936,0.87322,0.48173,0.48113
-51.75,1.3809,1.8112,1.7227,0.77291,2.4572,0.59941,0.8812,0.48149,0.48161
-51.5,1.3881,1.8187,1.7309,0.78016,2.465,0.60547,0.8887,0.47905,0.48148
-51.25,1.3959,1.8264,1.7391,0.78728,2.4727,0.61147,0.89663,0.48184,0.47916
-51,1.4045,1.8341,1.7473,0.79414,2.4806,0.61607,0.90408,0.47842,0.47906
-50.75,1.4119,1.8417,1.7554,0.80107,2.4883,0.62241,0.91199,0.47807,0.48365
-50.5,1.419,1.849,1.7635,0.80849,2.4959,0.62864,0.91956,0.48255,0.47856
-50.25,1.4259,1.8567,1.7717,0.81546,2.5036,0.63431,0.92762,0.48253,0.47948
-50,1.4338,1.8647,1.7797,0.82271,2.5113,0.63868,0.9352,0.48022,0.47993
-49.75,1.4408,1.8726,1.7876,0.82988,2.5188,0.64442,0.9432,0.47797,0.48377
